"name","region","sub_region_1","date","value","value_daily"
"deaths","AB","4832","2020-03-25",1,0
"deaths","AB","4833","2020-03-25",0,0
"deaths","AB","4834","2020-03-25",1,0
"deaths","AB","4835","2020-03-25",0,0
"deaths","AB","9999","2020-03-25",0,0
"deaths","AB","4831","2020-03-26",0,0
"deaths","AB","4832","2020-03-26",1,0
"deaths","AB","4833","2020-03-26",0,0
"deaths","AB","4834","2020-03-26",1,0
"deaths","AB","4835","2020-03-26",0,0
"deaths","AB","9999","2020-03-26",0,0
"deaths","AB","4831","2020-03-27",0,0
"deaths","AB","4832","2020-03-27",1,0
"deaths","AB","4833","2020-03-27",0,0
"deaths","AB","4834","2020-03-27",1,0
"deaths","AB","4835","2020-03-27",0,0
"deaths","AB","9999","2020-03-27",0,0
"deaths","AB","4831","2020-03-28",0,0
"deaths","AB","4832","2020-03-28",1,0
"deaths","AB","4833","2020-03-28",0,0
"deaths","AB","4834","2020-03-28",1,0
"deaths","AB","4835","2020-03-28",0,0
"deaths","AB","9999","2020-03-28",0,0
"deaths","AB","4831","2020-03-29",0,0
"deaths","AB","4832","2020-03-29",2,1
"deaths","AB","4833","2020-03-29",0,0
"deaths","AB","4834","2020-03-29",1,0
"deaths","AB","4835","2020-03-29",0,0
"deaths","AB","9999","2020-03-29",0,0
"deaths","AB","4831","2020-03-30",0,0
"deaths","AB","4832","2020-03-30",4,2
"deaths","AB","4833","2020-03-30",0,0
"deaths","AB","4834","2020-03-30",3,2
"deaths","AB","4835","2020-03-30",1,1
"deaths","AB","9999","2020-03-30",0,0
"deaths","AB","4831","2020-03-31",0,0
"deaths","AB","4832","2020-03-31",5,1
"deaths","AB","4833","2020-03-31",0,0
"deaths","AB","4834","2020-03-31",3,0
"deaths","AB","4835","2020-03-31",1,0
"deaths","AB","9999","2020-03-31",0,0
"deaths","AB","4831","2020-04-01",0,0
"deaths","AB","4832","2020-04-01",6,1
"deaths","AB","4833","2020-04-01",0,0
"deaths","AB","4834","2020-04-01",3,0
"deaths","AB","4835","2020-04-01",2,1
"deaths","AB","9999","2020-04-01",0,0
"deaths","AB","4831","2020-04-02",0,0
"deaths","AB","4832","2020-04-02",7,1
"deaths","AB","4833","2020-04-02",0,0
"deaths","AB","4834","2020-04-02",3,0
"deaths","AB","4835","2020-04-02",3,1
"deaths","AB","9999","2020-04-02",0,0
"deaths","AB","4831","2020-04-03",0,0
"deaths","AB","4832","2020-04-03",11,4
"deaths","AB","4833","2020-04-03",0,0
"deaths","AB","4834","2020-04-03",4,1
"deaths","AB","4835","2020-04-03",3,0
"deaths","AB","9999","2020-04-03",0,0
"deaths","AB","4831","2020-04-04",0,0
"deaths","AB","4832","2020-04-04",13,2
"deaths","AB","4833","2020-04-04",0,0
"deaths","AB","4834","2020-04-04",4,0
"deaths","AB","4835","2020-04-04",3,0
"deaths","AB","9999","2020-04-04",0,0
"deaths","AB","4831","2020-04-05",0,0
"deaths","AB","4832","2020-04-05",14,1
"deaths","AB","4833","2020-04-05",1,1
"deaths","AB","4834","2020-04-05",4,0
"deaths","AB","4835","2020-04-05",4,1
"deaths","AB","9999","2020-04-05",0,0
"deaths","AB","4831","2020-04-06",0,0
"deaths","AB","4832","2020-04-06",15,1
"deaths","AB","4833","2020-04-06",1,0
"deaths","AB","4834","2020-04-06",4,0
"deaths","AB","4835","2020-04-06",4,0
"deaths","AB","9999","2020-04-06",0,0
"deaths","AB","4831","2020-04-07",0,0
"deaths","AB","4832","2020-04-07",17,2
"deaths","AB","4833","2020-04-07",1,0
"deaths","AB","4834","2020-04-07",4,0
"deaths","AB","4835","2020-04-07",4,0
"deaths","AB","9999","2020-04-07",0,0
"deaths","AB","4831","2020-04-08",0,0
"deaths","AB","4832","2020-04-08",20,3
"deaths","AB","4833","2020-04-08",1,0
"deaths","AB","4834","2020-04-08",4,0
"deaths","AB","4835","2020-04-08",4,0
"deaths","AB","9999","2020-04-08",0,0
"deaths","AB","4831","2020-04-09",0,0
"deaths","AB","4832","2020-04-09",22,2
"deaths","AB","4833","2020-04-09",1,0
"deaths","AB","4834","2020-04-09",5,1
"deaths","AB","4835","2020-04-09",4,0
"deaths","AB","9999","2020-04-09",0,0
"deaths","AB","4831","2020-04-10",0,0
"deaths","AB","4832","2020-04-10",26,4
"deaths","AB","4833","2020-04-10",1,0
"deaths","AB","4834","2020-04-10",7,2
"deaths","AB","4835","2020-04-10",5,1
"deaths","AB","9999","2020-04-10",0,0
"deaths","AB","4831","2020-04-11",0,0
"deaths","AB","4832","2020-04-11",27,1
"deaths","AB","4833","2020-04-11",1,0
"deaths","AB","4834","2020-04-11",7,0
"deaths","AB","4835","2020-04-11",5,0
"deaths","AB","9999","2020-04-11",0,0
"deaths","AB","4831","2020-04-12",0,0
"deaths","AB","4832","2020-04-12",30,3
"deaths","AB","4833","2020-04-12",1,0
"deaths","AB","4834","2020-04-12",7,0
"deaths","AB","4835","2020-04-12",6,1
"deaths","AB","9999","2020-04-12",0,0
"deaths","AB","4831","2020-04-13",0,0
"deaths","AB","4832","2020-04-13",32,2
"deaths","AB","4833","2020-04-13",1,0
"deaths","AB","4834","2020-04-13",7,0
"deaths","AB","4835","2020-04-13",6,0
"deaths","AB","9999","2020-04-13",0,0
"deaths","AB","4831","2020-04-14",0,0
"deaths","AB","4832","2020-04-14",33,1
"deaths","AB","4833","2020-04-14",1,0
"deaths","AB","4834","2020-04-14",8,1
"deaths","AB","4835","2020-04-14",6,0
"deaths","AB","9999","2020-04-14",0,0
"deaths","AB","4831","2020-04-15",0,0
"deaths","AB","4832","2020-04-15",33,0
"deaths","AB","4833","2020-04-15",1,0
"deaths","AB","4834","2020-04-15",8,0
"deaths","AB","4835","2020-04-15",6,0
"deaths","AB","9999","2020-04-15",0,0
"deaths","AB","4831","2020-04-16",0,0
"deaths","AB","4832","2020-04-16",34,1
"deaths","AB","4833","2020-04-16",1,0
"deaths","AB","4834","2020-04-16",8,0
"deaths","AB","4835","2020-04-16",7,1
"deaths","AB","9999","2020-04-16",0,0
"deaths","AB","4831","2020-04-17",0,0
"deaths","AB","4832","2020-04-17",34,0
"deaths","AB","4833","2020-04-17",1,0
"deaths","AB","4834","2020-04-17",8,0
"deaths","AB","4835","2020-04-17",7,0
"deaths","AB","9999","2020-04-17",0,0
"deaths","AB","4831","2020-04-18",0,0
"deaths","AB","4832","2020-04-18",35,1
"deaths","AB","4833","2020-04-18",1,0
"deaths","AB","4834","2020-04-18",8,0
"deaths","AB","4835","2020-04-18",7,0
"deaths","AB","9999","2020-04-18",0,0
"deaths","AB","4831","2020-04-19",0,0
"deaths","AB","4832","2020-04-19",38,3
"deaths","AB","4833","2020-04-19",1,0
"deaths","AB","4834","2020-04-19",8,0
"deaths","AB","4835","2020-04-19",8,1
"deaths","AB","9999","2020-04-19",0,0
"deaths","AB","4831","2020-04-20",0,0
"deaths","AB","4832","2020-04-20",40,2
"deaths","AB","4833","2020-04-20",1,0
"deaths","AB","4834","2020-04-20",9,1
"deaths","AB","4835","2020-04-20",9,1
"deaths","AB","9999","2020-04-20",0,0
"deaths","AB","4831","2020-04-21",0,0
"deaths","AB","4832","2020-04-21",41,1
"deaths","AB","4833","2020-04-21",1,0
"deaths","AB","4834","2020-04-21",9,0
"deaths","AB","4835","2020-04-21",10,1
"deaths","AB","9999","2020-04-21",0,0
"deaths","AB","4831","2020-04-22",0,0
"deaths","AB","4832","2020-04-22",42,1
"deaths","AB","4833","2020-04-22",1,0
"deaths","AB","4834","2020-04-22",9,0
"deaths","AB","4835","2020-04-22",14,4
"deaths","AB","9999","2020-04-22",0,0
"deaths","AB","4831","2020-04-23",2,2
"deaths","AB","4832","2020-04-23",42,0
"deaths","AB","4833","2020-04-23",1,0
"deaths","AB","4834","2020-04-23",9,0
"deaths","AB","4835","2020-04-23",14,0
"deaths","AB","9999","2020-04-23",0,0
"deaths","AB","4831","2020-04-24",2,0
"deaths","AB","4832","2020-04-24",45,3
"deaths","AB","4833","2020-04-24",1,0
"deaths","AB","4834","2020-04-24",10,1
"deaths","AB","4835","2020-04-24",14,0
"deaths","AB","9999","2020-04-24",0,0
"deaths","AB","4831","2020-04-25",2,0
"deaths","AB","4832","2020-04-25",46,1
"deaths","AB","4833","2020-04-25",1,0
"deaths","AB","4834","2020-04-25",10,0
"deaths","AB","4835","2020-04-25",14,0
"deaths","AB","9999","2020-04-25",0,0
"deaths","AB","4831","2020-04-26",2,0
"deaths","AB","4832","2020-04-26",46,0
"deaths","AB","4833","2020-04-26",1,0
"deaths","AB","4834","2020-04-26",10,0
"deaths","AB","4835","2020-04-26",14,0
"deaths","AB","9999","2020-04-26",0,0
"deaths","AB","4831","2020-04-27",2,0
"deaths","AB","4832","2020-04-27",48,2
"deaths","AB","4833","2020-04-27",1,0
"deaths","AB","4834","2020-04-27",10,0
"deaths","AB","4835","2020-04-27",14,0
"deaths","AB","9999","2020-04-27",0,0
"deaths","AB","4831","2020-04-28",4,2
"deaths","AB","4832","2020-04-28",50,2
"deaths","AB","4833","2020-04-28",1,0
"deaths","AB","4834","2020-04-28",11,1
"deaths","AB","4835","2020-04-28",14,0
"deaths","AB","9999","2020-04-28",0,0
"deaths","AB","4831","2020-04-29",4,0
"deaths","AB","4832","2020-04-29",57,7
"deaths","AB","4833","2020-04-29",1,0
"deaths","AB","4834","2020-04-29",11,0
"deaths","AB","4835","2020-04-29",14,0
"deaths","AB","9999","2020-04-29",0,0
"deaths","AB","4831","2020-04-30",5,1
"deaths","AB","4832","2020-04-30",57,0
"deaths","AB","4833","2020-04-30",1,0
"deaths","AB","4834","2020-04-30",12,1
"deaths","AB","4835","2020-04-30",14,0
"deaths","AB","9999","2020-04-30",0,0
"deaths","AB","4831","2020-05-01",5,0
"deaths","AB","4832","2020-05-01",59,2
"deaths","AB","4833","2020-05-01",1,0
"deaths","AB","4834","2020-05-01",12,0
"deaths","AB","4835","2020-05-01",15,1
"deaths","AB","9999","2020-05-01",0,0
"deaths","AB","4831","2020-05-02",5,0
"deaths","AB","4832","2020-05-02",61,2
"deaths","AB","4833","2020-05-02",1,0
"deaths","AB","4834","2020-05-02",12,0
"deaths","AB","4835","2020-05-02",15,0
"deaths","AB","9999","2020-05-02",0,0
"deaths","AB","4831","2020-05-03",5,0
"deaths","AB","4832","2020-05-03",62,1
"deaths","AB","4833","2020-05-03",1,0
"deaths","AB","4834","2020-05-03",12,0
"deaths","AB","4835","2020-05-03",15,0
"deaths","AB","9999","2020-05-03",0,0
"deaths","AB","4831","2020-05-04",6,1
"deaths","AB","4832","2020-05-04",70,8
"deaths","AB","4833","2020-05-04",1,0
"deaths","AB","4834","2020-05-04",12,0
"deaths","AB","4835","2020-05-04",15,0
"deaths","AB","9999","2020-05-04",0,0
"deaths","AB","4831","2020-05-05",6,0
"deaths","AB","4832","2020-05-05",72,2
"deaths","AB","4833","2020-05-05",1,0
"deaths","AB","4834","2020-05-05",12,0
"deaths","AB","4835","2020-05-05",15,0
"deaths","AB","9999","2020-05-05",0,0
"deaths","AB","4831","2020-05-06",6,0
"deaths","AB","4832","2020-05-06",78,6
"deaths","AB","4833","2020-05-06",1,0
"deaths","AB","4834","2020-05-06",12,0
"deaths","AB","4835","2020-05-06",15,0
"deaths","AB","9999","2020-05-06",0,0
"deaths","AB","4831","2020-05-07",6,0
"deaths","AB","4832","2020-05-07",80,2
"deaths","AB","4833","2020-05-07",1,0
"deaths","AB","4834","2020-05-07",12,0
"deaths","AB","4835","2020-05-07",15,0
"deaths","AB","9999","2020-05-07",0,0
"deaths","AB","4831","2020-05-08",6,0
"deaths","AB","4832","2020-05-08",81,1
"deaths","AB","4833","2020-05-08",1,0
"deaths","AB","4834","2020-05-08",12,0
"deaths","AB","4835","2020-05-08",15,0
"deaths","AB","9999","2020-05-08",0,0
"deaths","AB","4831","2020-05-09",6,0
"deaths","AB","4832","2020-05-09",82,1
"deaths","AB","4833","2020-05-09",1,0
"deaths","AB","4834","2020-05-09",12,0
"deaths","AB","4835","2020-05-09",15,0
"deaths","AB","9999","2020-05-09",0,0
"deaths","AB","4831","2020-05-10",7,1
"deaths","AB","4832","2020-05-10",82,0
"deaths","AB","4833","2020-05-10",1,0
"deaths","AB","4834","2020-05-10",12,0
"deaths","AB","4835","2020-05-10",15,0
"deaths","AB","9999","2020-05-10",0,0
"deaths","AB","4831","2020-05-11",7,0
"deaths","AB","4832","2020-05-11",82,0
"deaths","AB","4833","2020-05-11",1,0
"deaths","AB","4834","2020-05-11",12,0
"deaths","AB","4835","2020-05-11",15,0
"deaths","AB","9999","2020-05-11",0,0
"deaths","AB","4831","2020-05-12",7,0
"deaths","AB","4832","2020-05-12",83,1
"deaths","AB","4833","2020-05-12",1,0
"deaths","AB","4834","2020-05-12",12,0
"deaths","AB","4835","2020-05-12",15,0
"deaths","AB","9999","2020-05-12",0,0
"deaths","AB","4831","2020-05-13",8,1
"deaths","AB","4832","2020-05-13",84,1
"deaths","AB","4833","2020-05-13",1,0
"deaths","AB","4834","2020-05-13",12,0
"deaths","AB","4835","2020-05-13",15,0
"deaths","AB","9999","2020-05-13",0,0
"deaths","AB","4831","2020-05-14",8,0
"deaths","AB","4832","2020-05-14",85,1
"deaths","AB","4833","2020-05-14",1,0
"deaths","AB","4834","2020-05-14",12,0
"deaths","AB","4835","2020-05-14",15,0
"deaths","AB","9999","2020-05-14",0,0
"deaths","AB","4831","2020-05-15",8,0
"deaths","AB","4832","2020-05-15",89,4
"deaths","AB","4833","2020-05-15",1,0
"deaths","AB","4834","2020-05-15",12,0
"deaths","AB","4835","2020-05-15",15,0
"deaths","AB","9999","2020-05-15",0,0
"deaths","AB","4831","2020-05-16",8,0
"deaths","AB","4832","2020-05-16",90,1
"deaths","AB","4833","2020-05-16",1,0
"deaths","AB","4834","2020-05-16",12,0
"deaths","AB","4835","2020-05-16",15,0
"deaths","AB","9999","2020-05-16",0,0
"deaths","AB","4831","2020-05-17",8,0
"deaths","AB","4832","2020-05-17",91,1
"deaths","AB","4833","2020-05-17",1,0
"deaths","AB","4834","2020-05-17",12,0
"deaths","AB","4835","2020-05-17",15,0
"deaths","AB","9999","2020-05-17",0,0
"deaths","AB","4831","2020-05-18",8,0
"deaths","AB","4832","2020-05-18",92,1
"deaths","AB","4833","2020-05-18",1,0
"deaths","AB","4834","2020-05-18",12,0
"deaths","AB","4835","2020-05-18",15,0
"deaths","AB","9999","2020-05-18",0,0
"deaths","AB","4831","2020-05-19",8,0
"deaths","AB","4832","2020-05-19",92,0
"deaths","AB","4833","2020-05-19",1,0
"deaths","AB","4834","2020-05-19",12,0
"deaths","AB","4835","2020-05-19",15,0
"deaths","AB","9999","2020-05-19",0,0
"deaths","AB","4831","2020-05-20",8,0
"deaths","AB","4832","2020-05-20",92,0
"deaths","AB","4833","2020-05-20",1,0
"deaths","AB","4834","2020-05-20",12,0
"deaths","AB","4835","2020-05-20",15,0
"deaths","AB","9999","2020-05-20",0,0
"deaths","AB","4831","2020-05-21",8,0
"deaths","AB","4832","2020-05-21",96,4
"deaths","AB","4833","2020-05-21",1,0
"deaths","AB","4834","2020-05-21",12,0
"deaths","AB","4835","2020-05-21",15,0
"deaths","AB","9999","2020-05-21",0,0
"deaths","AB","4831","2020-05-22",8,0
"deaths","AB","4832","2020-05-22",97,1
"deaths","AB","4833","2020-05-22",1,0
"deaths","AB","4834","2020-05-22",13,1
"deaths","AB","4835","2020-05-22",15,0
"deaths","AB","9999","2020-05-22",0,0
"deaths","AB","4831","2020-05-23",8,0
"deaths","AB","4832","2020-05-23",98,1
"deaths","AB","4833","2020-05-23",1,0
"deaths","AB","4834","2020-05-23",13,0
"deaths","AB","4835","2020-05-23",15,0
"deaths","AB","9999","2020-05-23",0,0
"deaths","AB","4831","2020-05-24",8,0
"deaths","AB","4832","2020-05-24",98,0
"deaths","AB","4833","2020-05-24",1,0
"deaths","AB","4834","2020-05-24",13,0
"deaths","AB","4835","2020-05-24",15,0
"deaths","AB","9999","2020-05-24",0,0
"deaths","AB","4831","2020-05-25",8,0
"deaths","AB","4832","2020-05-25",101,3
"deaths","AB","4833","2020-05-25",1,0
"deaths","AB","4834","2020-05-25",13,0
"deaths","AB","4835","2020-05-25",15,0
"deaths","AB","9999","2020-05-25",0,0
"deaths","AB","4831","2020-05-26",8,0
"deaths","AB","4832","2020-05-26",101,0
"deaths","AB","4833","2020-05-26",1,0
"deaths","AB","4834","2020-05-26",13,0
"deaths","AB","4835","2020-05-26",16,1
"deaths","AB","9999","2020-05-26",0,0
"deaths","AB","4831","2020-05-27",8,0
"deaths","AB","4832","2020-05-27",103,2
"deaths","AB","4833","2020-05-27",1,0
"deaths","AB","4834","2020-05-27",13,0
"deaths","AB","4835","2020-05-27",16,0
"deaths","AB","9999","2020-05-27",0,0
"deaths","AB","4831","2020-05-28",9,1
"deaths","AB","4832","2020-05-28",104,1
"deaths","AB","4833","2020-05-28",1,0
"deaths","AB","4834","2020-05-28",13,0
"deaths","AB","4835","2020-05-28",16,0
"deaths","AB","9999","2020-05-28",0,0
"deaths","AB","4831","2020-05-29",9,0
"deaths","AB","4832","2020-05-29",104,0
"deaths","AB","4833","2020-05-29",1,0
"deaths","AB","4834","2020-05-29",13,0
"deaths","AB","4835","2020-05-29",16,0
"deaths","AB","9999","2020-05-29",0,0
"deaths","AB","4831","2020-05-30",9,0
"deaths","AB","4832","2020-05-30",104,0
"deaths","AB","4833","2020-05-30",1,0
"deaths","AB","4834","2020-05-30",13,0
"deaths","AB","4835","2020-05-30",16,0
"deaths","AB","9999","2020-05-30",0,0
"deaths","AB","4831","2020-05-31",9,0
"deaths","AB","4832","2020-05-31",104,0
"deaths","AB","4833","2020-05-31",1,0
"deaths","AB","4834","2020-05-31",13,0
"deaths","AB","4835","2020-05-31",16,0
"deaths","AB","9999","2020-05-31",0,0
"deaths","AB","4831","2020-06-01",9,0
"deaths","AB","4832","2020-06-01",104,0
"deaths","AB","4833","2020-06-01",1,0
"deaths","AB","4834","2020-06-01",13,0
"deaths","AB","4835","2020-06-01",16,0
"deaths","AB","9999","2020-06-01",0,0
"deaths","AB","4831","2020-06-02",9,0
"deaths","AB","4832","2020-06-02",104,0
"deaths","AB","4833","2020-06-02",1,0
"deaths","AB","4834","2020-06-02",13,0
"deaths","AB","4835","2020-06-02",16,0
"deaths","AB","9999","2020-06-02",0,0
"deaths","AB","4831","2020-06-03",9,0
"deaths","AB","4832","2020-06-03",106,2
"deaths","AB","4833","2020-06-03",1,0
"deaths","AB","4834","2020-06-03",13,0
"deaths","AB","4835","2020-06-03",16,0
"deaths","AB","9999","2020-06-03",0,0
"deaths","AB","4831","2020-06-04",9,0
"deaths","AB","4832","2020-06-04",107,1
"deaths","AB","4833","2020-06-04",1,0
"deaths","AB","4834","2020-06-04",13,0
"deaths","AB","4835","2020-06-04",16,0
"deaths","AB","9999","2020-06-04",0,0
"deaths","AB","4831","2020-06-05",9,0
"deaths","AB","4832","2020-06-05",107,0
"deaths","AB","4833","2020-06-05",1,0
"deaths","AB","4834","2020-06-05",13,0
"deaths","AB","4835","2020-06-05",16,0
"deaths","AB","9999","2020-06-05",0,0
"deaths","AB","4831","2020-06-06",9,0
"deaths","AB","4832","2020-06-06",107,0
"deaths","AB","4833","2020-06-06",1,0
"deaths","AB","4834","2020-06-06",13,0
"deaths","AB","4835","2020-06-06",16,0
"deaths","AB","9999","2020-06-06",0,0
"deaths","AB","4831","2020-06-07",9,0
"deaths","AB","4832","2020-06-07",107,0
"deaths","AB","4833","2020-06-07",1,0
"deaths","AB","4834","2020-06-07",13,0
"deaths","AB","4835","2020-06-07",16,0
"deaths","AB","9999","2020-06-07",0,0
"deaths","AB","4831","2020-06-08",9,0
"deaths","AB","4832","2020-06-08",109,2
"deaths","AB","4833","2020-06-08",1,0
"deaths","AB","4834","2020-06-08",13,0
"deaths","AB","4835","2020-06-08",16,0
"deaths","AB","9999","2020-06-08",0,0
"deaths","AB","4831","2020-06-09",9,0
"deaths","AB","4832","2020-06-09",110,1
"deaths","AB","4833","2020-06-09",1,0
"deaths","AB","4834","2020-06-09",13,0
"deaths","AB","4835","2020-06-09",16,0
"deaths","AB","9999","2020-06-09",0,0
"deaths","AB","4831","2020-06-10",9,0
"deaths","AB","4832","2020-06-10",110,0
"deaths","AB","4833","2020-06-10",1,0
"deaths","AB","4834","2020-06-10",13,0
"deaths","AB","4835","2020-06-10",16,0
"deaths","AB","9999","2020-06-10",0,0
"deaths","AB","4831","2020-06-11",9,0
"deaths","AB","4832","2020-06-11",110,0
"deaths","AB","4833","2020-06-11",1,0
"deaths","AB","4834","2020-06-11",13,0
"deaths","AB","4835","2020-06-11",16,0
"deaths","AB","9999","2020-06-11",0,0
"deaths","AB","4831","2020-06-12",9,0
"deaths","AB","4832","2020-06-12",110,0
"deaths","AB","4833","2020-06-12",1,0
"deaths","AB","4834","2020-06-12",13,0
"deaths","AB","4835","2020-06-12",16,0
"deaths","AB","9999","2020-06-12",0,0
"deaths","AB","4831","2020-06-13",9,0
"deaths","AB","4832","2020-06-13",111,1
"deaths","AB","4833","2020-06-13",1,0
"deaths","AB","4834","2020-06-13",13,0
"deaths","AB","4835","2020-06-13",16,0
"deaths","AB","9999","2020-06-13",0,0
"deaths","AB","4831","2020-06-14",9,0
"deaths","AB","4832","2020-06-14",111,0
"deaths","AB","4833","2020-06-14",1,0
"deaths","AB","4834","2020-06-14",13,0
"deaths","AB","4835","2020-06-14",16,0
"deaths","AB","9999","2020-06-14",0,0
"deaths","AB","4831","2020-06-15",10,1
"deaths","AB","4832","2020-06-15",111,0
"deaths","AB","4833","2020-06-15",1,0
"deaths","AB","4834","2020-06-15",13,0
"deaths","AB","4835","2020-06-15",16,0
"deaths","AB","9999","2020-06-15",0,0
"deaths","AB","4831","2020-06-16",10,0
"deaths","AB","4832","2020-06-16",111,0
"deaths","AB","4833","2020-06-16",1,0
"deaths","AB","4834","2020-06-16",13,0
"deaths","AB","4835","2020-06-16",16,0
"deaths","AB","9999","2020-06-16",0,0
"deaths","AB","4831","2020-06-17",10,0
"deaths","AB","4832","2020-06-17",111,0
"deaths","AB","4833","2020-06-17",1,0
"deaths","AB","4834","2020-06-17",13,0
"deaths","AB","4835","2020-06-17",16,0
"deaths","AB","9999","2020-06-17",0,0
"deaths","AB","4831","2020-06-18",10,0
"deaths","AB","4832","2020-06-18",111,0
"deaths","AB","4833","2020-06-18",1,0
"deaths","AB","4834","2020-06-18",14,1
"deaths","AB","4835","2020-06-18",16,0
"deaths","AB","9999","2020-06-18",0,0
"deaths","AB","4831","2020-06-19",10,0
"deaths","AB","4832","2020-06-19",111,0
"deaths","AB","4833","2020-06-19",1,0
"deaths","AB","4834","2020-06-19",14,0
"deaths","AB","4835","2020-06-19",16,0
"deaths","AB","9999","2020-06-19",0,0
"deaths","AB","4831","2020-06-20",10,0
"deaths","AB","4832","2020-06-20",111,0
"deaths","AB","4833","2020-06-20",1,0
"deaths","AB","4834","2020-06-20",14,0
"deaths","AB","4835","2020-06-20",16,0
"deaths","AB","9999","2020-06-20",0,0
"deaths","AB","4831","2020-06-21",10,0
"deaths","AB","4832","2020-06-21",111,0
"deaths","AB","4833","2020-06-21",1,0
"deaths","AB","4834","2020-06-21",14,0
