"name","region","sub_region_1","date","value"
"cases","AB","North Zone","2019-09-09",0
"cases","AB","South Zone","2019-09-09",0
"cases","AB","Calgary Zone","2019-09-10",0
"cases","AB","Central Zone","2019-09-10",0
"cases","AB","Edmonton Zone","2019-09-10",0
"cases","AB","North Zone","2019-09-10",0
"cases","AB","South Zone","2019-09-10",0
"cases","AB","Calgary Zone","2019-09-11",0
"cases","AB","Central Zone","2019-09-11",0
"cases","AB","Edmonton Zone","2019-09-11",0
"cases","AB","North Zone","2019-09-11",0
"cases","AB","South Zone","2019-09-11",0
"cases","AB","Calgary Zone","2019-09-12",0
"cases","AB","Central Zone","2019-09-12",0
"cases","AB","Edmonton Zone","2019-09-12",0
"cases","AB","North Zone","2019-09-12",0
"cases","AB","South Zone","2019-09-12",0
"cases","AB","Calgary Zone","2019-09-13",0
"cases","AB","Central Zone","2019-09-13",0
"cases","AB","Edmonton Zone","2019-09-13",0
"cases","AB","North Zone","2019-09-13",0
"cases","AB","South Zone","2019-09-13",0
"cases","AB","Calgary Zone","2019-09-14",0
"cases","AB","Central Zone","2019-09-14",0
"cases","AB","Edmonton Zone","2019-09-14",0
"cases","AB","North Zone","2019-09-14",0
"cases","AB","South Zone","2019-09-14",0
"cases","AB","Calgary Zone","2019-09-15",0
"cases","AB","Central Zone","2019-09-15",0
"cases","AB","Edmonton Zone","2019-09-15",0
"cases","AB","North Zone","2019-09-15",0
"cases","AB","South Zone","2019-09-15",0
"cases","AB","Calgary Zone","2019-09-16",0
"cases","AB","Central Zone","2019-09-16",0
"cases","AB","Edmonton Zone","2019-09-16",0
"cases","AB","North Zone","2019-09-16",0
"cases","AB","South Zone","2019-09-16",0
"cases","AB","Calgary Zone","2019-09-17",0
"cases","AB","Central Zone","2019-09-17",0
"cases","AB","Edmonton Zone","2019-09-17",0
"cases","AB","North Zone","2019-09-17",0
"cases","AB","South Zone","2019-09-17",0
"cases","AB","Calgary Zone","2019-09-18",0
"cases","AB","Central Zone","2019-09-18",0
"cases","AB","Edmonton Zone","2019-09-18",0
"cases","AB","North Zone","2019-09-18",0
"cases","AB","South Zone","2019-09-18",0
"cases","AB","Calgary Zone","2019-09-19",0
"cases","AB","Central Zone","2019-09-19",0
"cases","AB","Edmonton Zone","2019-09-19",0
"cases","AB","North Zone","2019-09-19",0
"cases","AB","South Zone","2019-09-19",0
"cases","AB","Calgary Zone","2019-09-20",0
"cases","AB","Central Zone","2019-09-20",0
"cases","AB","Edmonton Zone","2019-09-20",0
"cases","AB","North Zone","2019-09-20",0
"cases","AB","South Zone","2019-09-20",0
"cases","AB","Calgary Zone","2019-09-21",0
"cases","AB","Central Zone","2019-09-21",0
"cases","AB","Edmonton Zone","2019-09-21",0
"cases","AB","North Zone","2019-09-21",0
"cases","AB","South Zone","2019-09-21",0
"cases","AB","Calgary Zone","2019-09-22",0
"cases","AB","Central Zone","2019-09-22",0
"cases","AB","Edmonton Zone","2019-09-22",0
"cases","AB","North Zone","2019-09-22",0
"cases","AB","South Zone","2019-09-22",0
"cases","AB","Calgary Zone","2019-09-23",0
"cases","AB","Central Zone","2019-09-23",0
"cases","AB","Edmonton Zone","2019-09-23",0
"cases","AB","North Zone","2019-09-23",0
"cases","AB","South Zone","2019-09-23",0
"cases","AB","Calgary Zone","2019-09-24",0
"cases","AB","Central Zone","2019-09-24",0
"cases","AB","Edmonton Zone","2019-09-24",0
"cases","AB","North Zone","2019-09-24",0
"cases","AB","South Zone","2019-09-24",0
"cases","AB","Calgary Zone","2019-09-25",0
"cases","AB","Central Zone","2019-09-25",0
"cases","AB","Edmonton Zone","2019-09-25",0
"cases","AB","North Zone","2019-09-25",0
"cases","AB","South Zone","2019-09-25",0
"cases","AB","Calgary Zone","2019-09-26",0
"cases","AB","Central Zone","2019-09-26",0
"cases","AB","Edmonton Zone","2019-09-26",0
"cases","AB","North Zone","2019-09-26",0
"cases","AB","South Zone","2019-09-26",0
"cases","AB","Calgary Zone","2019-09-27",0
"cases","AB","Central Zone","2019-09-27",0
"cases","AB","Edmonton Zone","2019-09-27",0
"cases","AB","North Zone","2019-09-27",0
"cases","AB","South Zone","2019-09-27",0
"cases","AB","Calgary Zone","2019-09-28",0
"cases","AB","Central Zone","2019-09-28",0
"cases","AB","Edmonton Zone","2019-09-28",0
"cases","AB","North Zone","2019-09-28",0
"cases","AB","South Zone","2019-09-28",0
"cases","AB","Calgary Zone","2019-09-29",0
"cases","AB","Central Zone","2019-09-29",0
"cases","AB","Edmonton Zone","2019-09-29",0
"cases","AB","North Zone","2019-09-29",0
"cases","AB","South Zone","2019-09-29",0
"cases","AB","Calgary Zone","2019-09-30",0
"cases","AB","Central Zone","2019-09-30",0
"cases","AB","Edmonton Zone","2019-09-30",0
"cases","AB","North Zone","2019-09-30",0
"cases","AB","South Zone","2019-09-30",0
"cases","AB","Calgary Zone","2019-10-01",0
"cases","AB","Central Zone","2019-10-01",0
"cases","AB","Edmonton Zone","2019-10-01",0
"cases","AB","North Zone","2019-10-01",0
"cases","AB","South Zone","2019-10-01",0
"cases","AB","Calgary Zone","2019-10-02",0
"cases","AB","Central Zone","2019-10-02",0
"cases","AB","Edmonton Zone","2019-10-02",0
"cases","AB","North Zone","2019-10-02",0
"cases","AB","South Zone","2019-10-02",0
"cases","AB","Calgary Zone","2019-10-03",0
"cases","AB","Central Zone","2019-10-03",0
"cases","AB","Edmonton Zone","2019-10-03",0
"cases","AB","North Zone","2019-10-03",0
"cases","AB","South Zone","2019-10-03",0
"cases","AB","Calgary Zone","2019-10-04",0
"cases","AB","Central Zone","2019-10-04",0
"cases","AB","Edmonton Zone","2019-10-04",0
"cases","AB","North Zone","2019-10-04",0
"cases","AB","South Zone","2019-10-04",0
"cases","AB","Calgary Zone","2019-10-05",0
"cases","AB","Central Zone","2019-10-05",0
"cases","AB","Edmonton Zone","2019-10-05",0
"cases","AB","North Zone","2019-10-05",0
"cases","AB","South Zone","2019-10-05",0
"cases","AB","Calgary Zone","2019-10-06",0
"cases","AB","Central Zone","2019-10-06",0
"cases","AB","Edmonton Zone","2019-10-06",0
"cases","AB","North Zone","2019-10-06",0
"cases","AB","South Zone","2019-10-06",0
"cases","AB","Calgary Zone","2019-10-07",0
"cases","AB","Central Zone","2019-10-07",0
"cases","AB","Edmonton Zone","2019-10-07",0
"cases","AB","North Zone","2019-10-07",0
"cases","AB","South Zone","2019-10-07",0
"cases","AB","Calgary Zone","2019-10-08",0
"cases","AB","Central Zone","2019-10-08",0
"cases","AB","Edmonton Zone","2019-10-08",0
"cases","AB","North Zone","2019-10-08",0
"cases","AB","South Zone","2019-10-08",0
"cases","AB","Calgary Zone","2019-10-09",0
"cases","AB","Central Zone","2019-10-09",0
"cases","AB","Edmonton Zone","2019-10-09",0
"cases","AB","North Zone","2019-10-09",0
"cases","AB","South Zone","2019-10-09",0
"cases","AB","Calgary Zone","2019-10-10",0
"cases","AB","Central Zone","2019-10-10",0
"cases","AB","Edmonton Zone","2019-10-10",0
"cases","AB","North Zone","2019-10-10",0
"cases","AB","South Zone","2019-10-10",0
"cases","AB","Calgary Zone","2019-10-11",0
"cases","AB","Central Zone","2019-10-11",0
"cases","AB","Edmonton Zone","2019-10-11",0
"cases","AB","North Zone","2019-10-11",0
"cases","AB","South Zone","2019-10-11",0
"cases","AB","Calgary Zone","2019-10-12",0
"cases","AB","Central Zone","2019-10-12",0
"cases","AB","Edmonton Zone","2019-10-12",0
"cases","AB","North Zone","2019-10-12",0
"cases","AB","South Zone","2019-10-12",0
"cases","AB","Calgary Zone","2019-10-13",0
"cases","AB","Central Zone","2019-10-13",0
"cases","AB","Edmonton Zone","2019-10-13",0
"cases","AB","North Zone","2019-10-13",0
"cases","AB","South Zone","2019-10-13",0
"cases","AB","Calgary Zone","2019-10-14",0
"cases","AB","Central Zone","2019-10-14",0
"cases","AB","Edmonton Zone","2019-10-14",0
"cases","AB","North Zone","2019-10-14",0
"cases","AB","South Zone","2019-10-14",0
"cases","AB","Calgary Zone","2019-10-15",0
"cases","AB","Central Zone","2019-10-15",0
"cases","AB","Edmonton Zone","2019-10-15",0
"cases","AB","North Zone","2019-10-15",0
"cases","AB","South Zone","2019-10-15",0
"cases","AB","Calgary Zone","2019-10-16",0
"cases","AB","Central Zone","2019-10-16",0
"cases","AB","Edmonton Zone","2019-10-16",0
"cases","AB","North Zone","2019-10-16",0
"cases","AB","South Zone","2019-10-16",0
"cases","AB","Calgary Zone","2019-10-17",0
"cases","AB","Central Zone","2019-10-17",0
"cases","AB","Edmonton Zone","2019-10-17",0
"cases","AB","North Zone","2019-10-17",0
"cases","AB","South Zone","2019-10-17",0
"cases","AB","Calgary Zone","2019-10-18",0
"cases","AB","Central Zone","2019-10-18",0
"cases","AB","Edmonton Zone","2019-10-18",0
"cases","AB","North Zone","2019-10-18",0
"cases","AB","South Zone","2019-10-18",0
"cases","AB","Calgary Zone","2019-10-19",0
"cases","AB","Central Zone","2019-10-19",0
"cases","AB","Edmonton Zone","2019-10-19",0
"cases","AB","North Zone","2019-10-19",0
"cases","AB","South Zone","2019-10-19",0
"cases","AB","Calgary Zone","2019-10-20",0
"cases","AB","Central Zone","2019-10-20",0
"cases","AB","Edmonton Zone","2019-10-20",0
"cases","AB","North Zone","2019-10-20",0
"cases","AB","South Zone","2019-10-20",0
"cases","AB","Calgary Zone","2019-10-21",0
"cases","AB","Central Zone","2019-10-21",0
"cases","AB","Edmonton Zone","2019-10-21",0
"cases","AB","North Zone","2019-10-21",0
"cases","AB","South Zone","2019-10-21",0
"cases","AB","Calgary Zone","2019-10-22",0
"cases","AB","Central Zone","2019-10-22",0
"cases","AB","Edmonton Zone","2019-10-22",0
"cases","AB","North Zone","2019-10-22",0
"cases","AB","South Zone","2019-10-22",0
"cases","AB","Calgary Zone","2019-10-23",0
"cases","AB","Central Zone","2019-10-23",0
"cases","AB","Edmonton Zone","2019-10-23",0
"cases","AB","North Zone","2019-10-23",0
"cases","AB","South Zone","2019-10-23",0
"cases","AB","Calgary Zone","2019-10-24",0
"cases","AB","Central Zone","2019-10-24",0
"cases","AB","Edmonton Zone","2019-10-24",0
"cases","AB","North Zone","2019-10-24",0
"cases","AB","South Zone","2019-10-24",0
"cases","AB","Calgary Zone","2019-10-25",0
"cases","AB","Central Zone","2019-10-25",0
"cases","AB","Edmonton Zone","2019-10-25",0
"cases","AB","North Zone","2019-10-25",0
"cases","AB","South Zone","2019-10-25",0
"cases","AB","Calgary Zone","2019-10-26",0
"cases","AB","Central Zone","2019-10-26",0
"cases","AB","Edmonton Zone","2019-10-26",0
"cases","AB","North Zone","2019-10-26",0
"cases","AB","South Zone","2019-10-26",0
"cases","AB","Calgary Zone","2019-10-27",0
"cases","AB","Central Zone","2019-10-27",0
"cases","AB","Edmonton Zone","2019-10-27",0
"cases","AB","North Zone","2019-10-27",0
"cases","AB","South Zone","2019-10-27",0
"cases","AB","Calgary Zone","2019-10-28",0
"cases","AB","Central Zone","2019-10-28",0
"cases","AB","Edmonton Zone","2019-10-28",0
"cases","AB","North Zone","2019-10-28",0
"cases","AB","South Zone","2019-10-28",0
"cases","AB","Calgary Zone","2019-10-29",0
"cases","AB","Central Zone","2019-10-29",0
"cases","AB","Edmonton Zone","2019-10-29",0
"cases","AB","North Zone","2019-10-29",0
"cases","AB","South Zone","2019-10-29",0
"cases","AB","Calgary Zone","2019-10-30",0
"cases","AB","Central Zone","2019-10-30",0
"cases","AB","Edmonton Zone","2019-10-30",0
"cases","AB","North Zone","2019-10-30",0
"cases","AB","South Zone","2019-10-30",0
"cases","AB","Calgary Zone","2019-10-31",0
"cases","AB","Central Zone","2019-10-31",0
"cases","AB","Edmonton Zone","2019-10-31",0
"cases","AB","North Zone","2019-10-31",0
"cases","AB","South Zone","2019-10-31",0
"cases","AB","Calgary Zone","2019-11-01",0
"cases","AB","Central Zone","2019-11-01",0
"cases","AB","Edmonton Zone","2019-11-01",0
"cases","AB","North Zone","2019-11-01",0
"cases","AB","South Zone","2019-11-01",0
"cases","AB","Calgary Zone","2019-11-02",0
"cases","AB","Central Zone","2019-11-02",0
"cases","AB","Edmonton Zone","2019-11-02",0
"cases","AB","North Zone","2019-11-02",0
"cases","AB","South Zone","2019-11-02",0
"cases","AB","Calgary Zone","2019-11-03",0
"cases","AB","Central Zone","2019-11-03",0
"cases","AB","Edmonton Zone","2019-11-03",0
"cases","AB","North Zone","2019-11-03",0
"cases","AB","South Zone","2019-11-03",0
"cases","AB","Calgary Zone","2019-11-04",0
"cases","AB","Central Zone","2019-11-04",0
"cases","AB","Edmonton Zone","2019-11-04",0
"cases","AB","North Zone","2019-11-04",0
"cases","AB","South Zone","2019-11-04",0
"cases","AB","Calgary Zone","2019-11-05",0
"cases","AB","Central Zone","2019-11-05",0
"cases","AB","Edmonton Zone","2019-11-05",0
"cases","AB","North Zone","2019-11-05",0
"cases","AB","South Zone","2019-11-05",0
"cases","AB","Calgary Zone","2019-11-06",0
"cases","AB","Central Zone","2019-11-06",0
"cases","AB","Edmonton Zone","2019-11-06",0
"cases","AB","North Zone","2019-11-06",0
"cases","AB","South Zone","2019-11-06",0
"cases","AB","Calgary Zone","2019-11-07",0
"cases","AB","Central Zone","2019-11-07",0
"cases","AB","Edmonton Zone","2019-11-07",0
"cases","AB","North Zone","2019-11-07",0
"cases","AB","South Zone","2019-11-07",0
"cases","AB","Calgary Zone","2019-11-08",0
"cases","AB","Central Zone","2019-11-08",0
"cases","AB","Edmonton Zone","2019-11-08",0
"cases","AB","North Zone","2019-11-08",0
"cases","AB","South Zone","2019-11-08",0
"cases","AB","Calgary Zone","2019-11-09",0
"cases","AB","Central Zone","2019-11-09",0
"cases","AB","Edmonton Zone","2019-11-09",0
"cases","AB","North Zone","2019-11-09",0
"cases","AB","South Zone","2019-11-09",0
"cases","AB","Calgary Zone","2019-11-10",0
"cases","AB","Central Zone","2019-11-10",0
"cases","AB","Edmonton Zone","2019-11-10",0
"cases","AB","North Zone","2019-11-10",0
"cases","AB","South Zone","2019-11-10",0
"cases","AB","Calgary Zone","2019-11-11",0
"cases","AB","Central Zone","2019-11-11",0
"cases","AB","Edmonton Zone","2019-11-11",0
"cases","AB","North Zone","2019-11-11",0
"cases","AB","South Zone","2019-11-11",0
"cases","AB","Calgary Zone","2019-11-12",0
"cases","AB","Central Zone","2019-11-12",0
"cases","AB","Edmonton Zone","2019-11-12",0
"cases","AB","North Zone","2019-11-12",0
"cases","AB","South Zone","2019-11-12",0
"cases","AB","Calgary Zone","2019-11-13",0
"cases","AB","Central Zone","2019-11-13",0
"cases","AB","Edmonton Zone","2019-11-13",0
"cases","AB","North Zone","2019-11-13",0
"cases","AB","South Zone","2019-11-13",0
"cases","AB","Calgary Zone","2019-11-14",0
"cases","AB","Central Zone","2019-11-14",0
"cases","AB","Edmonton Zone","2019-11-14",0
"cases","AB","North Zone","2019-11-14",0
"cases","AB","South Zone","2019-11-14",0
"cases","AB","Calgary Zone","2019-11-15",0
"cases","AB","Central Zone","2019-11-15",0
"cases","AB","Edmonton Zone","2019-11-15",0
"cases","AB","North Zone","2019-11-15",0
"cases","AB","South Zone","2019-11-15",0
"cases","AB","Calgary Zone","2019-11-16",0
"cases","AB","Central Zone","2019-11-16",0
"cases","AB","Edmonton Zone","2019-11-16",0
"cases","AB","North Zone","2019-11-16",0
"cases","AB","South Zone","2019-11-16",0
"cases","AB","Calgary Zone","2019-11-17",0
"cases","AB","Central Zone","2019-11-17",0
"cases","AB","Edmonton Zone","2019-11-17",0
"cases","AB","North Zone","2019-11-17",0
"cases","AB","South Zone","2019-11-17",0
"cases","AB","Calgary Zone","2019-11-18",0
"cases","AB","Central Zone","2019-11-18",0
"cases","AB","Edmonton Zone","2019-11-18",0
"cases","AB","North Zone","2019-11-18",0
"cases","AB","South Zone","2019-11-18",0
"cases","AB","Calgary Zone","2019-11-19",0
"cases","AB","Central Zone","2019-11-19",0
"cases","AB","Edmonton Zone","2019-11-19",0
"cases","AB","North Zone","2019-11-19",0
"cases","AB","South Zone","2019-11-19",0
"cases","AB","Calgary Zone","2019-11-20",0
"cases","AB","Central Zone","2019-11-20",0
"cases","AB","Edmonton Zone","2019-11-20",0
"cases","AB","North Zone","2019-11-20",0
"cases","AB","South Zone","2019-11-20",0
"cases","AB","Calgary Zone","2019-11-21",0
"cases","AB","Central Zone","2019-11-21",0
"cases","AB","Edmonton Zone","2019-11-21",0
"cases","AB","North Zone","2019-11-21",0
"cases","AB","South Zone","2019-11-21",0
"cases","AB","Calgary Zone","2019-11-22",0
"cases","AB","Central Zone","2019-11-22",0
"cases","AB","Edmonton Zone","2019-11-22",0
"cases","AB","North Zone","2019-11-22",0
"cases","AB","South Zone","2019-11-22",0
"cases","AB","Calgary Zone","2019-11-23",0
"cases","AB","Central Zone","2019-11-23",0
"cases","AB","Edmonton Zone","2019-11-23",0
"cases","AB","North Zone","2019-11-23",0
"cases","AB","South Zone","2019-11-23",0
"cases","AB","Calgary Zone","2019-11-24",0
"cases","AB","Central Zone","2019-11-24",0
"cases","AB","Edmonton Zone","2019-11-24",0
"cases","AB","North Zone","2019-11-24",0
"cases","AB","South Zone","2019-11-24",0
"cases","AB","Calgary Zone","2019-11-25",0
"cases","AB","Central Zone","2019-11-25",0
"cases","AB","Edmonton Zone","2019-11-25",0
"cases","AB","North Zone","2019-11-25",0
"cases","AB","South Zone","2019-11-25",0
"cases","AB","Calgary Zone","2019-11-26",0
"cases","AB","Central Zone","2019-11-26",0
"cases","AB","Edmonton Zone","2019-11-26",0
"cases","AB","North Zone","2019-11-26",0
"cases","AB","South Zone","2019-11-26",0
"cases","AB","Calgary Zone","2019-11-27",0
"cases","AB","Central Zone","2019-11-27",0
"cases","AB","Edmonton Zone","2019-11-27",0
"cases","AB","North Zone","2019-11-27",0
"cases","AB","South Zone","2019-11-27",0
"cases","AB","Calgary Zone","2019-11-28",0
"cases","AB","Central Zone","2019-11-28",0
"cases","AB","Edmonton Zone","2019-11-28",0
"cases","AB","North Zone","2019-11-28",0
"cases","AB","South Zone","2019-11-28",0
"cases","AB","Calgary Zone","2019-11-29",0
"cases","AB","Central Zone","2019-11-29",0
"cases","AB","Edmonton Zone","2019-11-29",0
"cases","AB","North Zone","2019-11-29",0
"cases","AB","South Zone","2019-11-29",0
"cases","AB","Calgary Zone","2019-11-30",0
"cases","AB","Central Zone","2019-11-30",0
"cases","AB","Edmonton Zone","2019-11-30",0
"cases","AB","North Zone","2019-11-30",0
"cases","AB","South Zone","2019-11-30",0
"cases","AB","Calgary Zone","2019-12-01",0
"cases","AB","Central Zone","2019-12-01",0
"cases","AB","Edmonton Zone","2019-12-01",0
"cases","AB","North Zone","2019-12-01",0
"cases","AB","South Zone","2019-12-01",0
"cases","AB","Calgary Zone","2019-12-02",0
"cases","AB","Central Zone","2019-12-02",0
"cases","AB","Edmonton Zone","2019-12-02",0
"cases","AB","North Zone","2019-12-02",0
"cases","AB","South Zone","2019-12-02",0
"cases","AB","Calgary Zone","2019-12-03",0
"cases","AB","Central Zone","2019-12-03",0
"cases","AB","Edmonton Zone","2019-12-03",0
"cases","AB","North Zone","2019-12-03",0
"cases","AB","South Zone","2019-12-03",0
"cases","AB","Calgary Zone","2019-12-04",0
"cases","AB","Central Zone","2019-12-04",0
"cases","AB","Edmonton Zone","2019-12-04",0
"cases","AB","North Zone","2019-12-04",0
"cases","AB","South Zone","2019-12-04",0
"cases","AB","Calgary Zone","2019-12-05",0
"cases","AB","Central Zone","2019-12-05",0
"cases","AB","Edmonton Zone","2019-12-05",0
"cases","AB","North Zone","2019-12-05",0
"cases","AB","South Zone","2019-12-05",0
"cases","AB","Calgary Zone","2019-12-06",0
"cases","AB","Central Zone","2019-12-06",0
"cases","AB","Edmonton Zone","2019-12-06",0
"cases","AB","North Zone","2019-12-06",0
"cases","AB","South Zone","2019-12-06",0
"cases","AB","Calgary Zone","2019-12-07",0
"cases","AB","Central Zone","2019-12-07",0
"cases","AB","Edmonton Zone","2019-12-07",0
"cases","AB","North Zone","2019-12-07",0
"cases","AB","South Zone","2019-12-07",0
"cases","AB","Calgary Zone","2019-12-08",0
"cases","AB","Central Zone","2019-12-08",0
"cases","AB","Edmonton Zone","2019-12-08",0
"cases","AB","North Zone","2019-12-08",0
"cases","AB","South Zone","2019-12-08",0
"cases","AB","Calgary Zone","2019-12-09",0
"cases","AB","Central Zone","2019-12-09",0
"cases","AB","Edmonton Zone","2019-12-09",0
"cases","AB","North Zone","2019-12-09",0
"cases","AB","South Zone","2019-12-09",0
"cases","AB","Calgary Zone","2019-12-10",0
"cases","AB","Central Zone","2019-12-10",0
"cases","AB","Edmonton Zone","2019-12-10",0
"cases","AB","North Zone","2019-12-10",0
"cases","AB","South Zone","2019-12-10",0
"cases","AB","Calgary Zone","2019-12-11",0
"cases","AB","Central Zone","2019-12-11",0
"cases","AB","Edmonton Zone","2019-12-11",0
"cases","AB","North Zone","2019-12-11",0
"cases","AB","South Zone","2019-12-11",0
"cases","AB","Calgary Zone","2019-12-12",0
"cases","AB","Central Zone","2019-12-12",0
"cases","AB","Edmonton Zone","2019-12-12",0
"cases","AB","North Zone","2019-12-12",0
"cases","AB","South Zone","2019-12-12",0
"cases","AB","Calgary Zone","2019-12-13",0
"cases","AB","Central Zone","2019-12-13",0
"cases","AB","Edmonton Zone","2019-12-13",0
"cases","AB","North Zone","2019-12-13",0
"cases","AB","South Zone","2019-12-13",0
"cases","AB","Calgary Zone","2019-12-14",0
"cases","AB","Central Zone","2019-12-14",0
"cases","AB","Edmonton Zone","2019-12-14",0
"cases","AB","North Zone","2019-12-14",0
"cases","AB","South Zone","2019-12-14",0
"cases","AB","Calgary Zone","2019-12-15",0
"cases","AB","Central Zone","2019-12-15",0
"cases","AB","Edmonton Zone","2019-12-15",0
"cases","AB","North Zone","2019-12-15",0
"cases","AB","South Zone","2019-12-15",0
"cases","AB","Calgary Zone","2019-12-16",0
"cases","AB","Central Zone","2019-12-16",0
"cases","AB","Edmonton Zone","2019-12-16",0
"cases","AB","North Zone","2019-12-16",0
"cases","AB","South Zone","2019-12-16",0
"cases","AB","Calgary Zone","2019-12-17",0
"cases","AB","Central Zone","2019-12-17",0
"cases","AB","Edmonton Zone","2019-12-17",0
"cases","AB","North Zone","2019-12-17",0
"cases","AB","South Zone","2019-12-17",0
"cases","AB","Calgary Zone","2019-12-18",0
"cases","AB","Central Zone","2019-12-18",0
"cases","AB","Edmonton Zone","2019-12-18",0
"cases","AB","North Zone","2019-12-18",0
"cases","AB","South Zone","2019-12-18",0
"cases","AB","Calgary Zone","2019-12-19",0
"cases","AB","Central Zone","2019-12-19",0
"cases","AB","Edmonton Zone","2019-12-19",0
"cases","AB","North Zone","2019-12-19",0
"cases","AB","South Zone","2019-12-19",0
"cases","AB","Calgary Zone","2019-12-20",0
"cases","AB","Central Zone","2019-12-20",0
"cases","AB","Edmonton Zone","2019-12-20",0
"cases","AB","North Zone","2019-12-20",0
"cases","AB","South Zone","2019-12-20",0
"cases","AB","Calgary Zone","2019-12-21",0
"cases","AB","Central Zone","2019-12-21",0
"cases","AB","Edmonton Zone","2019-12-21",0
"cases","AB","North Zone","2019-12-21",0
"cases","AB","South Zone","2019-12-21",0
"cases","AB","Calgary Zone","2019-12-22",0
"cases","AB","Central Zone","2019-12-22",0
"cases","AB","Edmonton Zone","2019-12-22",0
"cases","AB","North Zone","2019-12-22",0
"cases","AB","South Zone","2019-12-22",0
"cases","AB","Calgary Zone","2019-12-23",0
"cases","AB","Central Zone","2019-12-23",0
"cases","AB","Edmonton Zone","2019-12-23",0
"cases","AB","North Zone","2019-12-23",0
"cases","AB","South Zone","2019-12-23",0
"cases","AB","Calgary Zone","2019-12-24",0
"cases","AB","Central Zone","2019-12-24",0
"cases","AB","Edmonton Zone","2019-12-24",0
"cases","AB","North Zone","2019-12-24",0
"cases","AB","South Zone","2019-12-24",0
"cases","AB","Calgary Zone","2019-12-25",0
"cases","AB","Central Zone","2019-12-25",0
"cases","AB","Edmonton Zone","2019-12-25",0
"cases","AB","North Zone","2019-12-25",0
"cases","AB","South Zone","2019-12-25",0
"cases","AB","Calgary Zone","2019-12-26",0
"cases","AB","Central Zone","2019-12-26",0
"cases","AB","Edmonton Zone","2019-12-26",0
"cases","AB","North Zone","2019-12-26",0
"cases","AB","South Zone","2019-12-26",0
"cases","AB","Calgary Zone","2019-12-27",0
"cases","AB","Central Zone","2019-12-27",0
"cases","AB","Edmonton Zone","2019-12-27",0
"cases","AB","North Zone","2019-12-27",0
"cases","AB","South Zone","2019-12-27",0
"cases","AB","Calgary Zone","2019-12-28",0
"cases","AB","Central Zone","2019-12-28",0
"cases","AB","Edmonton Zone","2019-12-28",0
"cases","AB","North Zone","2019-12-28",0
"cases","AB","South Zone","2019-12-28",0
"cases","AB","Calgary Zone","2019-12-29",0
"cases","AB","Central Zone","2019-12-29",0
"cases","AB","Edmonton Zone","2019-12-29",0
"cases","AB","North Zone","2019-12-29",0
"cases","AB","South Zone","2019-12-29",0
"cases","AB","Calgary Zone","2019-12-30",0
"cases","AB","Central Zone","2019-12-30",0
"cases","AB","Edmonton Zone","2019-12-30",0
"cases","AB","North Zone","2019-12-30",0
"cases","AB","South Zone","2019-12-30",0
"cases","AB","Calgary Zone","2019-12-31",0
"cases","AB","Central Zone","2019-12-31",0
"cases","AB","Edmonton Zone","2019-12-31",0
"cases","AB","North Zone","2019-12-31",0
"cases","AB","South Zone","2019-12-31",0
"cases","AB","Calgary Zone","2020-01-01",0
"cases","AB","Central Zone","2020-01-01",0
